Order_ID,Order_Date,Customer_Name,Age,Gender,County,Branch,Category,Product,Quantity,Unit_Price,Discount,Sales,Cost,Profit,Payment_Method,Salesperson,Customer_Type
ORD01596,2025-05-22,Mary Mwangi,31,Female,Kisumu,Kisumu,Smartphone,iPhone 16,1,185000,15,157250.0,117860.09,39389.91,Mastercard,John,New
ORD01597,2025-02-23,Michael Kiptoo,40,Male,Kiambu,Thika,TV,Samsung 55 inch,3,82000,15,209100.0,159814.11,49285.89,Visa,David,New
ORD01598,2025-11-18,Faith Otieno,31,Female,Mombasa,Mombasa,Laptop,Dell Inspiron,2,87000,0,174000.0,105187.66,68812.34,M-Pesa,Faith,New
ORD01599,2025-08-30,Kevin Achieng,56,Male,Kiambu,Thika,Laptop,Lenovo ThinkPad,1,115000,15,97750.0,60718.07,37031.93,Cash,Grace,Returning
ORD01600,2025-03-21,Kevin Kimani,61,Female,Mombasa,Mombasa,Accessories,Power Bank,1,4200,5,3990.0,2781.16,1208.84,M-Pesa,Kevin,Returning
ORD01601,2025-08-03,Daniel Otieno,18,Male,Uasin Gishu,Eldoret,TV,Hisense 43 inch,1,43000,10,38700.0,29291.09,9408.91,Mastercard,Kevin,New
ORD01602,2025-03-28,Peter Njoroge,36,Male,Uasin Gishu,Eldoret,Laptop,HP EliteBook,4,98000,5,372400.0,235525.81,136874.19,Cash,John,New
ORD01603,2025-07-16,Rose Njoroge,42,Female,Uasin Gishu,Eldoret,Accessories,Mechanical Keyboard,4,9500,15,32300.0,19508.7,12791.3,Mastercard,David,New
ORD01604,2025-08-12,Rose Wanjiku,25,Male,Nakuru,Nakuru,TV,Hisense 43 inch,2,43000,0,86000.0,57135.89,28864.11,Cash,John,Returning
ORD01605,2025-03-16,Michael Otieno,18,Female,Nairobi,Nairobi CBD,Laptop,HP EliteBook,3,98000,0,294000.0,233978.44,60021.56,Visa,Mercy,Returning
ORD01606,2025-04-19,Faith Kariuki,52,Male,Nakuru,Nakuru,Laptop,Dell Inspiron,3,87000,0,261000.0,168104.39,92895.61,Cash,Alice,New
ORD01607,2025-08-06,Rose Otieno,18,Female,Uasin Gishu,Eldoret,Laptop,MacBook Air M4,2,210000,0,420000.0,282937.28,137062.72,Cash,John,Returning
ORD01608,2025-07-06,Daniel Kamau,62,Female,Kisumu,Kisumu,Laptop,HP EliteBook,3,98000,5,279300.0,184888.68,94411.32,Cash,Grace,New
ORD01609,2025-06-16,James Otieno,35,Female,Kisumu,Kisumu,TV,Samsung 55 inch,4,82000,15,278800.0,214983.95,63816.05,Cash,David,Returning
ORD01610,2025-05-07,Daniel Mutiso,38,Male,Nairobi,Westlands,Smartphone,Tecno Camon 40,4,28000,10,100800.0,76752.75,24047.25,M-Pesa,Brian,Returning
ORD01611,2025-10-16,Ann Omondi,24,Female,Mombasa,Mombasa,TV,Samsung 55 inch,4,82000,0,328000.0,246815.23,81184.77,Mastercard,Mercy,New
ORD01612,2025-07-16,James Kiptoo,36,Female,Kisumu,Kisumu,TV,LG OLED 65 inch,4,195000,15,663000.0,459931.56,203068.44,Cash,David,New
ORD01613,2025-08-15,Faith Mwangi,47,Male,Nairobi,Nairobi CBD,Accessories,AirPods Pro,3,36000,15,91800.0,69869.14,21930.86,Mastercard,Brian,Returning
ORD01614,2025-12-07,Mary Kimani,24,Female,Mombasa,Mombasa,TV,Samsung 55 inch,1,82000,5,77900.0,60585.44,17314.56,Visa,Grace,Returning
ORD01615,2025-09-15,David Wanjiku,47,Male,Kisumu,Kisumu,Smartphone,iPhone 16,2,185000,10,333000.0,217086.71,115913.29,Mastercard,John,New
ORD01616,2025-08-19,Brian Omondi,51,Female,Nairobi,Nairobi CBD,Accessories,Power Bank,4,4200,10,15120.0,9483.59,5636.41,Mastercard,John,New
ORD01617,2025-03-15,Ann Otieno,63,Male,Mombasa,Mombasa,Laptop,Lenovo ThinkPad,4,115000,15,391000.0,288685.35,102314.65,Visa,Mercy,New
ORD01618,2025-09-28,Joseph Wanjiku,50,Female,Nakuru,Nakuru,Smartphone,Tecno Camon 40,1,28000,10,25200.0,17725.74,7474.26,Mastercard,Brian,New
ORD01619,2025-01-30,David Mutiso,33,Female,Nairobi,Nairobi CBD,TV,Samsung 55 inch,2,82000,15,139400.0,89216.41,50183.59,Mastercard,Grace,Returning
ORD01620,2025-11-02,Samuel Kamau,34,Male,Mombasa,Mombasa,Laptop,Dell Inspiron,4,87000,15,295800.0,180897.85,114902.15,Mastercard,Faith,Returning
ORD01621,2025-12-30,David Mutiso,34,Male,Kisumu,Kisumu,Smartphone,Samsung Galaxy S25,2,145000,10,261000.0,164281.89,96718.11,M-Pesa,Faith,New
ORD01622,2025-07-26,Kevin Achieng,64,Male,Nairobi,Westlands,Smartphone,iPhone 16,2,185000,5,351500.0,244794.82,106705.18,Cash,Grace,Returning
ORD01623,2025-07-09,Ann Kamau,56,Male,Kisumu,Kisumu,Smartphone,Tecno Camon 40,2,28000,0,56000.0,42329.7,13670.3,M-Pesa,David,New
ORD01624,2025-05-28,Peter Omondi,43,Male,Nairobi,Nairobi CBD,TV,Samsung 55 inch,1,82000,15,69700.0,55137.63,14562.37,Cash,Brian,New
ORD01625,2025-04-06,James Kiptoo,65,Female,Nakuru,Nakuru,Smartphone,Samsung Galaxy S25,3,145000,5,413250.0,304036.97,109213.03,Visa,Faith,New
ORD01626,2025-02-01,Joseph Omondi,19,Male,Kisumu,Kisumu,Accessories,AirPods Pro,2,36000,0,72000.0,48960.89,23039.11,M-Pesa,Faith,New
ORD01627,2025-06-25,James Mwangi,36,Male,Nairobi,Westlands,Laptop,Lenovo ThinkPad,4,115000,5,437000.0,284382.57,152617.43,Visa,John,New
ORD01628,2025-02-27,Samuel Kiptoo,54,Female,Uasin Gishu,Eldoret,Accessories,Power Bank,2,4200,0,8400.0,5947.08,2452.92,Cash,John,Returning
ORD01629,2025-05-14,Mary Kiptoo,40,Female,Nairobi,Nairobi CBD,Laptop,HP EliteBook,2,98000,15,166600.0,123307.8,43292.2,Mastercard,Mercy,New
ORD01630,2025-03-23,Lilian Otieno,42,Male,Mombasa,Mombasa,Smartphone,Redmi Note 14,4,38000,0,152000.0,95013.33,56986.67,Mastercard,John,Returning
ORD01631,2025-07-22,David Kiptoo,47,Male,Nakuru,Nakuru,TV,LG OLED 65 inch,2,195000,15,331500.0,216454.58,115045.42,Visa,Kevin,Returning
ORD01632,2025-01-01,Esther Omondi,45,Female,Uasin Gishu,Eldoret,Smartphone,Tecno Camon 40,4,28000,10,100800.0,75671.31,25128.69,Cash,Mercy,New
ORD01633,2025-10-07,James Njoroge,63,Male,Nakuru,Nakuru,Laptop,MacBook Air M4,2,210000,5,399000.0,300977.45,98022.55,Visa,Alice,New
ORD01634,2025-11-14,Mary Maina,34,Male,Nakuru,Nakuru,Laptop,HP EliteBook,2,98000,10,176400.0,139607.14,36792.86,M-Pesa,Brian,New
ORD01635,2025-01-04,Brian Kimani,40,Male,Nairobi,Nairobi CBD,Laptop,Dell Inspiron,3,87000,10,234900.0,181037.76,53862.24,Cash,Grace,New
ORD01636,2025-06-22,Alice Mutiso,63,Male,Nairobi,Westlands,Accessories,Mechanical Keyboard,2,9500,5,18050.0,13555.74,4494.26,M-Pesa,Brian,New
ORD01637,2025-05-31,Grace Kamau,28,Female,Nairobi,Westlands,Smartphone,Samsung Galaxy S25,3,145000,5,413250.0,258070.4,155179.6,Visa,Alice,New
ORD01638,2025-03-24,Lilian Mwangi,46,Female,Uasin Gishu,Eldoret,Accessories,Mechanical Keyboard,2,9500,0,19000.0,11848.04,7151.96,M-Pesa,Faith,Returning
ORD01639,2025-04-12,John Achieng,47,Female,Nakuru,Nakuru,TV,LG OLED 65 inch,2,195000,0,390000.0,304700.33,85299.67,Mastercard,Mercy,Returning
ORD01640,2025-11-25,John Kariuki,31,Female,Mombasa,Mombasa,Smartphone,iPhone 16,2,185000,15,314500.0,216774.69,97725.31,M-Pesa,Grace,Returning
ORD01641,2025-07-10,Grace Wanjiku,43,Male,Kisumu,Kisumu,TV,LG OLED 65 inch,3,195000,5,555750.0,407673.72,148076.28,Mastercard,Alice,Returning
ORD01642,2025-02-22,Kevin Wanjiku,19,Female,Nairobi,Nairobi CBD,Accessories,Wireless Mouse,1,2800,0,2800.0,1999.81,800.19,M-Pesa,Alice,Returning
ORD01643,2025-03-12,Peter Mwangi,30,Male,Kiambu,Thika,Smartphone,Samsung Galaxy S25,3,145000,5,413250.0,319033.95,94216.05,Visa,Kevin,Returning
ORD01644,2025-02-18,Peter Kimani,64,Male,Nairobi,Nairobi CBD,Smartphone,Redmi Note 14,2,38000,0,76000.0,53464.86,22535.14,Mastercard,Faith,Returning
ORD01645,2025-11-23,Kevin Maina,47,Male,Mombasa,Mombasa,TV,Samsung 55 inch,2,82000,0,164000.0,114856.36,49143.64,M-Pesa,Alice,Returning
ORD01646,2025-12-25,Daniel Otieno,55,Male,Kiambu,Thika,Smartphone,Redmi Note 14,4,38000,15,129200.0,78591.0,50609.0,Mastercard,John,New
ORD01647,2025-04-17,Grace Kiptoo,55,Female,Mombasa,Mombasa,Smartphone,Redmi Note 14,1,38000,5,36100.0,24116.92,11983.08,Visa,John,Returning
ORD01648,2025-01-30,Esther Mutiso,58,Female,Kiambu,Thika,Laptop,HP EliteBook,3,98000,15,249900.0,185455.86,64444.14,Mastercard,Mercy,Returning
ORD01649,2025-03-30,James Wanjiku,50,Female,Kisumu,Kisumu,Accessories,Wireless Mouse,2,2800,10,5040.0,3331.58,1708.42,M-Pesa,David,Returning
ORD01650,2025-02-11,Lilian Kamau,28,Male,Nairobi,Westlands,Laptop,Dell Inspiron,1,87000,0,87000.0,61479.14,25520.86,Visa,John,New
ORD01651,2025-06-03,Samuel Kiptoo,53,Female,Nairobi,Westlands,TV,Samsung 55 inch,1,82000,0,82000.0,63157.74,18842.26,M-Pesa,Mercy,New
ORD01652,2025-05-21,John Maina,54,Male,Nakuru,Nakuru,Smartphone,Samsung Galaxy S25,4,145000,15,493000.0,312585.76,180414.24,Mastercard,Kevin,New
ORD01653,2025-07-29,Michael Mwangi,34,Female,Uasin Gishu,Eldoret,Smartphone,Redmi Note 14,4,38000,5,144400.0,91986.02,52413.98,Mastercard,Alice,New
ORD01654,2025-01-10,Grace Kariuki,22,Male,Kiambu,Thika,Smartphone,iPhone 16,2,185000,10,333000.0,250616.83,82383.17,M-Pesa,Mercy,New
ORD01655,2025-06-02,Samuel Otieno,23,Male,Kisumu,Kisumu,Smartphone,Samsung Galaxy S25,4,145000,0,580000.0,456084.65,123915.35,M-Pesa,Faith,Returning
ORD01656,2025-12-04,Mary Mutiso,43,Female,Kisumu,Kisumu,Smartphone,Tecno Camon 40,1,28000,15,23800.0,18923.93,4876.07,M-Pesa,John,Returning
ORD01657,2025-04-22,Esther Wanjiku,40,Male,Nairobi,Nairobi CBD,TV,Samsung 55 inch,4,82000,5,311600.0,199416.85,112183.15,Mastercard,Grace,Returning
ORD01658,2025-08-06,Kevin Kimani,61,Male,Nairobi,Westlands,Laptop,Lenovo ThinkPad,1,115000,0,115000.0,83787.02,31212.98,Visa,Alice,New
ORD01659,2025-08-11,Alice Kiptoo,30,Male,Kisumu,Kisumu,TV,LG OLED 65 inch,3,195000,0,585000.0,458101.0,126899.0,M-Pesa,Faith,New
ORD01660,2025-08-26,Ann Njoroge,42,Female,Kisumu,Kisumu,Accessories,AirPods Pro,4,36000,5,136800.0,103695.47,33104.53,Visa,Mercy,New
ORD01661,2025-05-23,Joseph Otieno,48,Female,Uasin Gishu,Eldoret,TV,Samsung 55 inch,4,82000,0,328000.0,262269.15,65730.85,Mastercard,Brian,New
ORD01662,2025-06-03,Brian Mwangi,28,Female,Nakuru,Nakuru,Laptop,Lenovo ThinkPad,3,115000,10,310500.0,234209.88,76290.12,Cash,Faith,New
ORD01663,2025-04-23,Peter Mutiso,45,Female,Uasin Gishu,Eldoret,Laptop,Lenovo ThinkPad,3,115000,15,293250.0,209396.49,83853.51,Cash,Mercy,Returning
ORD01664,2025-05-31,Daniel Mutiso,65,Male,Kisumu,Kisumu,Laptop,Lenovo ThinkPad,1,115000,10,103500.0,76346.04,27153.96,M-Pesa,Brian,Returning
ORD01665,2025-12-28,Peter Otieno,59,Male,Nairobi,Nairobi CBD,TV,Samsung 55 inch,3,82000,10,221400.0,154170.07,67229.93,Visa,Mercy,New
ORD01666,2025-07-20,Peter Kimani,38,Male,Uasin Gishu,Eldoret,Smartphone,iPhone 16,4,185000,0,740000.0,482753.84,257246.16,Mastercard,Kevin,Returning
ORD01667,2025-09-08,Joseph Wanjiku,24,Female,Nairobi,Westlands,Accessories,Mechanical Keyboard,3,9500,5,27075.0,18719.85,8355.15,Mastercard,John,New
ORD01668,2025-10-05,Samuel Njoroge,40,Female,Mombasa,Mombasa,Accessories,Power Bank,2,4200,15,7140.0,5362.17,1777.83,Mastercard,Grace,Returning
ORD01669,2025-12-04,Alice Wanjiku,23,Female,Uasin Gishu,Eldoret,Smartphone,Samsung Galaxy S25,2,145000,15,246500.0,171336.13,75163.87,M-Pesa,Grace,New
ORD01670,2025-09-22,Alice Mutiso,20,Female,Kiambu,Thika,Accessories,AirPods Pro,3,36000,5,102600.0,69015.76,33584.24,Mastercard,Kevin,Returning
ORD01671,2025-01-19,Grace Wanjiku,33,Female,Mombasa,Mombasa,Accessories,Wireless Mouse,2,2800,0,5600.0,3803.92,1796.08,Mastercard,Brian,New
ORD01672,2025-07-27,Ann Wanjiku,25,Male,Nairobi,Westlands,Laptop,Lenovo ThinkPad,4,115000,15,391000.0,305857.76,85142.24,Visa,Grace,New
ORD01673,2025-09-20,Samuel Omondi,59,Female,Mombasa,Mombasa,Laptop,Dell Inspiron,1,87000,15,73950.0,51332.07,22617.93,M-Pesa,John,New
ORD01674,2025-06-05,Brian Wanjiku,50,Female,Kisumu,Kisumu,Smartphone,Redmi Note 14,3,38000,0,114000.0,87639.61,26360.39,Visa,Mercy,New
ORD01675,2025-03-02,Samuel Mwangi,34,Female,Uasin Gishu,Eldoret,Smartphone,Tecno Camon 40,4,28000,0,112000.0,76319.82,35680.18,M-Pesa,Mercy,New
ORD01676,2025-02-05,Michael Kiptoo,54,Male,Kisumu,Kisumu,Laptop,HP EliteBook,1,98000,5,93100.0,64993.82,28106.18,M-Pesa,John,Returning
ORD01677,2025-04-15,Grace Achieng,23,Female,Kiambu,Thika,Smartphone,Tecno Camon 40,3,28000,10,75600.0,47954.83,27645.17,Visa,Mercy,New
ORD01678,2025-04-16,Lilian Omondi,61,Male,Nairobi,Nairobi CBD,Laptop,Dell Inspiron,3,87000,0,261000.0,162496.24,98503.76,Visa,John,Returning
ORD01679,2025-01-14,Michael Kariuki,29,Male,Nakuru,Nakuru,TV,Hisense 43 inch,4,43000,5,163400.0,98105.09,65294.91,Visa,Mercy,Returning
ORD01680,2025-04-29,Daniel Omondi,65,Female,Kiambu,Thika,Laptop,MacBook Air M4,2,210000,0,420000.0,291136.31,128863.69,Cash,John,Returning
ORD01681,2025-09-15,James Kamau,58,Female,Kiambu,Thika,TV,Hisense 43 inch,2,43000,0,86000.0,57512.33,28487.67,Cash,Grace,Returning
ORD01682,2025-11-30,Peter Kariuki,64,Male,Uasin Gishu,Eldoret,Smartphone,Redmi Note 14,1,38000,5,36100.0,28443.06,7656.94,Cash,Grace,Returning
ORD01683,2025-01-28,Rose Kiptoo,44,Female,Nairobi,Nairobi CBD,Accessories,AirPods Pro,2,36000,0,72000.0,50589.76,21410.24,Cash,Grace,Returning
ORD01684,2025-03-23,Michael Kiptoo,51,Male,Nakuru,Nakuru,Accessories,Wireless Mouse,3,2800,10,7560.0,5809.78,1750.22,Visa,Kevin,New
ORD01685,2025-08-23,Kevin Omondi,50,Female,Nakuru,Nakuru,Laptop,Lenovo ThinkPad,3,115000,0,345000.0,212193.08,132806.92,Cash,John,New
ORD01686,2025-11-04,Michael Otieno,28,Female,Kisumu,Kisumu,Accessories,Wireless Mouse,1,2800,0,2800.0,1977.01,822.99,Cash,Brian,New
ORD01687,2025-08-22,Mary Njoroge,29,Female,Nairobi,Westlands,TV,LG OLED 65 inch,3,195000,5,555750.0,369691.97,186058.03,Mastercard,Mercy,Returning
ORD01688,2025-06-21,Esther Njoroge,49,Male,Nairobi,Nairobi CBD,Laptop,MacBook Air M4,3,210000,5,598500.0,394801.31,203698.69,Visa,Brian,Returning
ORD01689,2025-11-02,James Kariuki,23,Male,Nairobi,Westlands,Accessories,Mechanical Keyboard,2,9500,0,19000.0,12094.03,6905.97,Visa,Faith,Returning
ORD01690,2025-12-27,Mary Kimani,57,Female,Kiambu,Thika,Accessories,AirPods Pro,2,36000,10,64800.0,42019.99,22780.01,Visa,Mercy,Returning
ORD01691,2025-01-22,Joy Mutiso,32,Female,Mombasa,Mombasa,Smartphone,Tecno Camon 40,3,28000,10,75600.0,55636.61,19963.39,M-Pesa,John,Returning
ORD01692,2025-09-19,Daniel Kiptoo,25,Female,Uasin Gishu,Eldoret,Accessories,Power Bank,2,4200,10,7560.0,4953.99,2606.01,Mastercard,John,New
ORD01693,2025-04-12,Kevin Kimani,45,Male,Kisumu,Kisumu,Accessories,Power Bank,4,4200,10,15120.0,10841.97,4278.03,M-Pesa,David,Returning
ORD01694,2025-10-18,Ann Njoroge,29,Male,Kiambu,Thika,Smartphone,Redmi Note 14,2,38000,15,64600.0,41143.98,23456.02,Mastercard,Mercy,New
ORD01695,2025-07-16,Joseph Kamau,22,Female,Nakuru,Nakuru,Accessories,Wireless Mouse,2,2800,10,5040.0,3403.97,1636.03,M-Pesa,Brian,New
ORD01696,2025-06-14,Daniel Wanjiku,48,Female,Nakuru,Nakuru,Accessories,Power Bank,4,4200,5,15960.0,10763.96,5196.04,Mastercard,Kevin,Returning
ORD01697,2025-03-04,Grace Maina,51,Male,Nairobi,Nairobi CBD,TV,Hisense 43 inch,2,43000,0,86000.0,57230.77,28769.23,M-Pesa,Grace,New
ORD01698,2025-03-06,Michael Mwangi,19,Male,Nairobi,Nairobi CBD,TV,LG OLED 65 inch,1,195000,15,165750.0,130277.72,35472.28,M-Pesa,Grace,Returning
ORD01699,2025-11-30,Grace Mwangi,36,Male,Nairobi,Westlands,TV,Samsung 55 inch,1,82000,5,77900.0,54788.41,23111.59,Mastercard,David,New
ORD01700,2025-11-22,Daniel Achieng,26,Male,Nakuru,Nakuru,Accessories,Mechanical Keyboard,4,9500,10,34200.0,21612.82,12587.18,M-Pesa,Alice,New
ORD01701,2025-06-18,Rose Wanjiku,59,Male,Nairobi,Nairobi CBD,Laptop,HP EliteBook,3,98000,5,279300.0,169310.56,109989.44,Mastercard,John,Returning
ORD01702,2025-11-08,Faith Kariuki,34,Female,Nairobi,Westlands,Smartphone,Redmi Note 14,4,38000,5,144400.0,112035.53,32364.47,Cash,Faith,Returning
ORD01703,2025-05-06,James Achieng,57,Female,Kisumu,Kisumu,Smartphone,Tecno Camon 40,3,28000,15,71400.0,45023.91,26376.09,Visa,Kevin,Returning
ORD01704,2025-05-07,Alice Achieng,34,Male,Kiambu,Thika,Laptop,Dell Inspiron,2,87000,0,174000.0,127251.37,46748.63,Mastercard,David,Returning
ORD01705,2025-02-19,James Mwangi,49,Female,Kisumu,Kisumu,Laptop,HP EliteBook,1,98000,15,83300.0,66483.05,16816.95,Visa,Kevin,New
ORD01706,2025-08-03,John Kariuki,60,Male,Nairobi,Nairobi CBD,Laptop,Dell Inspiron,1,87000,5,82650.0,58113.47,24536.53,M-Pesa,Brian,Returning
ORD01707,2025-01-21,Mercy Maina,64,Male,Uasin Gishu,Eldoret,TV,LG OLED 65 inch,3,195000,15,497250.0,326853.48,170396.52,Cash,Alice,Returning
ORD01708,2025-08-09,James Achieng,65,Female,Uasin Gishu,Eldoret,Laptop,HP EliteBook,3,98000,0,294000.0,230672.69,63327.31,Cash,Faith,Returning
ORD01709,2025-06-14,John Kariuki,22,Female,Kiambu,Thika,Smartphone,Redmi Note 14,1,38000,15,32300.0,23870.19,8429.81,M-Pesa,David,New
ORD01710,2025-05-18,Joy Kamau,30,Female,Nairobi,Nairobi CBD,Smartphone,Redmi Note 14,1,38000,10,34200.0,22888.81,11311.19,Cash,Grace,Returning
ORD01711,2025-08-20,Peter Maina,63,Female,Kiambu,Thika,TV,Samsung 55 inch,1,82000,15,69700.0,42473.66,27226.34,Mastercard,Faith,New
ORD01712,2025-01-26,Alice Mwangi,55,Male,Uasin Gishu,Eldoret,Smartphone,Redmi Note 14,3,38000,10,102600.0,63965.55,38634.45,Visa,Kevin,New
ORD01713,2025-11-06,Daniel Kiptoo,29,Male,Uasin Gishu,Eldoret,Smartphone,iPhone 16,4,185000,15,629000.0,474133.34,154866.66,Cash,Brian,Returning
ORD01714,2025-10-06,Daniel Kamau,61,Female,Kiambu,Thika,Smartphone,Tecno Camon 40,1,28000,5,26600.0,18044.07,8555.93,M-Pesa,David,New
ORD01715,2025-07-15,Alice Wanjiku,45,Male,Uasin Gishu,Eldoret,Laptop,HP EliteBook,3,98000,15,249900.0,156544.91,93355.09,Cash,Brian,Returning
ORD01716,2025-06-03,Peter Mwangi,50,Male,Uasin Gishu,Eldoret,Accessories,Power Bank,1,4200,15,3570.0,2850.57,719.43,Cash,Mercy,New
ORD01717,2025-12-14,Faith Kariuki,62,Male,Nakuru,Nakuru,TV,Samsung 55 inch,1,82000,0,82000.0,52474.95,29525.05,M-Pesa,John,Returning
ORD01718,2025-02-21,Faith Mutiso,52,Female,Nakuru,Nakuru,TV,Hisense 43 inch,1,43000,10,38700.0,24481.69,14218.31,Mastercard,Brian,New
ORD01719,2025-12-03,Faith Otieno,56,Female,Nairobi,Nairobi CBD,TV,LG OLED 65 inch,2,195000,5,370500.0,223640.43,146859.57,M-Pesa,Faith,New
ORD01720,2025-09-01,Ann Maina,41,Female,Mombasa,Mombasa,Accessories,AirPods Pro,2,36000,5,68400.0,42133.42,26266.58,Cash,Alice,Returning
ORD01721,2025-02-07,Rose Kariuki,39,Male,Nakuru,Nakuru,TV,LG OLED 65 inch,4,195000,15,663000.0,530108.57,132891.43,M-Pesa,John,New
ORD01722,2025-05-08,David Wanjiku,54,Female,Nairobi,Nairobi CBD,TV,Samsung 55 inch,1,82000,5,77900.0,58410.05,19489.95,Cash,Alice,New
ORD01723,2025-03-08,Joy Achieng,53,Female,Nairobi,Nairobi CBD,Laptop,Lenovo ThinkPad,4,115000,0,460000.0,306419.26,153580.74,Cash,John,New
ORD01724,2025-01-22,Michael Kamau,33,Female,Uasin Gishu,Eldoret,Smartphone,Redmi Note 14,1,38000,5,36100.0,26937.34,9162.66,Cash,John,Returning
ORD01725,2025-01-05,Rose Omondi,55,Male,Nairobi,Nairobi CBD,Laptop,MacBook Air M4,1,210000,5,199500.0,122042.22,77457.78,M-Pesa,Kevin,New
ORD01726,2025-07-06,Kevin Mwangi,56,Female,Mombasa,Mombasa,Laptop,HP EliteBook,4,98000,10,352800.0,251787.98,101012.02,Visa,Brian,New
ORD01727,2025-10-22,Brian Kamau,20,Male,Nakuru,Nakuru,Accessories,AirPods Pro,2,36000,15,61200.0,40989.52,20210.48,Mastercard,Alice,Returning
ORD01728,2025-05-12,Peter Njoroge,55,Male,Nairobi,Nairobi CBD,TV,LG OLED 65 inch,3,195000,10,526500.0,413379.25,113120.75,M-Pesa,Grace,New
ORD01729,2025-10-13,James Njoroge,53,Male,Kiambu,Thika,Accessories,Mechanical Keyboard,3,9500,5,27075.0,17779.58,9295.42,Visa,David,Returning
ORD01730,2025-07-27,Brian Kiptoo,56,Female,Nairobi,Westlands,Smartphone,Tecno Camon 40,4,28000,0,112000.0,74253.7,37746.3,Mastercard,John,New
ORD01731,2025-05-01,Joseph Otieno,44,Male,Mombasa,Mombasa,Accessories,AirPods Pro,4,36000,0,144000.0,94934.38,49065.62,M-Pesa,John,Returning
ORD01732,2025-01-09,Kevin Kimani,40,Male,Mombasa,Mombasa,TV,Samsung 55 inch,1,82000,10,73800.0,58374.22,15425.78,Cash,Grace,Returning
ORD01733,2025-04-28,John Kamau,49,Male,Mombasa,Mombasa,Accessories,AirPods Pro,3,36000,15,91800.0,65583.42,26216.58,Visa,Mercy,New
ORD01734,2025-05-11,Alice Otieno,31,Male,Nakuru,Nakuru,TV,LG OLED 65 inch,4,195000,10,702000.0,429148.66,272851.34,Mastercard,Alice,Returning
ORD01735,2025-04-20,Faith Njoroge,38,Female,Nakuru,Nakuru,Smartphone,Redmi Note 14,4,38000,0,152000.0,108609.15,43390.85,Cash,John,Returning
ORD01736,2025-06-03,Michael Kariuki,31,Female,Mombasa,Mombasa,Accessories,AirPods Pro,2,36000,5,68400.0,53093.54,15306.46,Mastercard,Alice,Returning
ORD01737,2025-07-22,Daniel Mwangi,41,Female,Nairobi,Nairobi CBD,Laptop,HP EliteBook,4,98000,15,333200.0,253317.89,79882.11,Cash,Alice,New
ORD01738,2025-01-04,Faith Kariuki,29,Male,Nairobi,Nairobi CBD,TV,LG OLED 65 inch,4,195000,5,741000.0,476761.46,264238.54,M-Pesa,Faith,New
ORD01739,2025-12-16,Kevin Kimani,54,Female,Mombasa,Mombasa,TV,Samsung 55 inch,2,82000,5,155800.0,103518.51,52281.49,M-Pesa,John,Returning
ORD01740,2025-07-12,Rose Kariuki,59,Male,Mombasa,Mombasa,Laptop,Lenovo ThinkPad,4,115000,5,437000.0,316558.38,120441.62,M-Pesa,Brian,Returning
ORD01741,2025-11-30,Kevin Mwangi,26,Male,Kiambu,Thika,Laptop,MacBook Air M4,1,210000,10,189000.0,139434.37,49565.63,Cash,Grace,Returning
ORD01742,2025-11-12,Mercy Kimani,29,Female,Mombasa,Mombasa,Laptop,HP EliteBook,3,98000,15,249900.0,182918.95,66981.05,M-Pesa,Kevin,Returning
ORD01743,2025-06-19,David Otieno,39,Female,Kiambu,Thika,TV,Samsung 55 inch,4,82000,0,328000.0,256813.42,71186.58,Mastercard,David,Returning
ORD01744,2025-10-19,Rose Kariuki,22,Male,Nakuru,Nakuru,Laptop,MacBook Air M4,1,210000,0,210000.0,156098.08,53901.92,Mastercard,Alice,New
ORD01745,2025-04-20,Kevin Kiptoo,45,Male,Nairobi,Westlands,Accessories,Power Bank,4,4200,15,14280.0,9191.59,5088.41,Cash,John,New
ORD01746,2025-07-23,Michael Maina,64,Female,Nairobi,Nairobi CBD,Accessories,AirPods Pro,2,36000,10,64800.0,39558.58,25241.42,Mastercard,Kevin,Returning
ORD01747,2025-11-11,David Kiptoo,57,Female,Nairobi,Westlands,TV,Samsung 55 inch,1,82000,15,69700.0,52847.73,16852.27,Visa,Kevin,New
ORD01748,2025-09-11,Peter Mwangi,61,Female,Kisumu,Kisumu,TV,Hisense 43 inch,2,43000,15,73100.0,50489.34,22610.66,M-Pesa,David,New
ORD01749,2025-08-09,Brian Mwangi,20,Male,Kiambu,Thika,Accessories,Wireless Mouse,3,2800,15,7140.0,5544.98,1595.02,Visa,John,New
ORD01750,2025-05-25,Lilian Achieng,35,Female,Nakuru,Nakuru,Accessories,Wireless Mouse,1,2800,5,2660.0,2117.86,542.14,Mastercard,Alice,New
ORD01751,2025-05-12,Rose Wanjiku,50,Female,Nairobi,Nairobi CBD,TV,LG OLED 65 inch,1,195000,10,175500.0,126262.26,49237.74,M-Pesa,Mercy,Returning
ORD01752,2025-08-12,Alice Kimani,26,Male,Kiambu,Thika,Laptop,Dell Inspiron,4,87000,0,348000.0,217901.06,130098.94,M-Pesa,Grace,New
ORD01753,2025-06-18,Rose Maina,53,Female,Nairobi,Westlands,TV,Samsung 55 inch,1,82000,0,82000.0,52192.22,29807.78,Mastercard,John,New
ORD01754,2025-03-12,Mercy Kariuki,51,Female,Kisumu,Kisumu,TV,Samsung 55 inch,2,82000,10,147600.0,100299.86,47300.14,Mastercard,Faith,New
